Name,Address,Closed bucket,Distance,Latitude,Longitude
Craft Kitchen,"410 Adelaide St W (at Spadina Ave), Toronto ON M5V 1S8",LikelyOpen,971,43.6477785,-79.3847928
Boxcar Social,"235 Queens Quay W, Toronto ON M5J 2G8",LikelyOpen,1067,43.6477785,-79.3847928
La Bettola Di Terroni,"106 Victoria St, Toronto ON M5C 2B4",LikelyOpen,716,43.6477785,-79.3847928
Goose Island Brew House - Toronto,"70 the Esplanade, Toronto ON M5E 1R2",VeryLikelyOpen,906,43.6477785,-79.3847928
Harbour Sixty Steakhouse,"60 Harbour St (at Yonge St.), Toronto ON M5J 1B7",LikelyOpen,827,43.6477785,-79.3847928
Elephant & Castle,"212 King St W, Toronto ON M5H 1K5",LikelyOpen,133,43.6477785,-79.3847928
Moxies,"70 University Ave, Toronto ON M5J 2M4",LikelyOpen,154,43.6477785,-79.3847928
Paramount Fine Foods,"253 Yonge St (btwn Dundas St E & Shuter St), Toronto ON M5B 1N8",VeryLikelyOpen,884,43.6477785,-79.3847928
What a Bagel,"130 Spadina Ave (Richmond & Spadina), Toronto ON M5V 2L4",VeryLikelyOpen,912,43.6477785,-79.3847928
McVeigh's Irish Pub,"124 Church St, Toronto ON M5C 2G8",VeryLikelyOpen,877,43.6477785,-79.3847928
The 3 Brewers,"275 Yonge St (btwn Dundas St. E & Shuter St.), Toronto ON M5B 1N8",VeryLikelyOpen,924,43.6477785,-79.3847928
Kinka Izakaya,"110A Harbour St, Toronto ON M5J 0B7",LikelyOpen,807,43.6477785,-79.3847928
Bier Markt,"58 the Esplanade (at Church St.), Toronto ON M5E 1A6",VeryLikelyOpen,878,43.6477785,-79.3847928
P.J. O'Brien Irish Pub and Restuarant,"39 Colborne St (at Leader Ln.), Toronto ON M5E 1E3",LikelyOpen,771,43.6477785,-79.3847928
The Pint Public House,"277 Front St W, Toronto ON M5V 2X4",VeryLikelyOpen,587,43.6477785,-79.3847928
Tim Hortons,"55 Front St E (Church And The Esplanade), Toronto ON M5E 0A7",VeryLikelyOpen,875,43.6477785,-79.3847928
The Ballroom,"145 John St (at Richmond St. W), Toronto ON M5V 2E4",VeryLikelyOpen,483,43.6477785,-79.3847928
Boston Pizza,"250 Front St W (John St), Toronto ON M5V 3G5",LikelyOpen,498,43.6477785,-79.3847928
Rajdhani Sweets & Restaurant,"2658 Islington Ave (at Albion), Etobicoke ON M9V 2X5",LikelyOpen,690,43.74445257991756,-79.56824985721664
Madras Dosa Hut,"1123 Albion Rd, Toronto ON M9V 1A9",LikelyOpen,837,43.74445257991756,-79.56824985721664
Tim Hortons,"1130 Albion Rd (at Islington), Etobicoke ON M9V 1A8",VeryLikelyOpen,723,43.74445257991756,-79.56824985721664
Pizza Pizza,"1045 Albion Rd, Etobicoke ON M9V 1A6",LikelyOpen,934,43.74445257991756,-79.56824985721664
Roti Roti Family Restaurant,"979 Albion Rd (Islington), Etobicoke ON M9V 1A6",LikelyOpen,977,43.74445257991756,-79.56824985721664
Royal Paan,"2654 Islington Ave, North York ON M9V 2X5",LikelyOpen,678,43.74445257991756,-79.56824985721664
Bangali Sweets Restaurant,"2651 Islington Ave, Etobicoke ON M9V 2X6",LikelyOpen,699,43.74445257991756,-79.56824985721664
Asia Garden Restaurant Inc,"2648 Islington Ave (Albion Rd & Islinton Ave), Toronto ON M9V 2X5",LikelyOpen,710,43.74445257991756,-79.56824985721664
Noor Makkah,"1158 Albion Rd (Islington & Albion), Toronto ON M9V 1A8",Unsure,717,43.74445257991756,-79.56824985721664
Great Italian Buffet,"4801 Steeles Ave W, North York ON M9L 2W1",LikelyOpen,721,43.74445257991756,-79.56824985721664
Indars Roti and Doubles,"1152 Albion Rd (Albion and islington), Toronto ON M9V 1A8",LikelyOpen,723,43.74445257991756,-79.56824985721664
Dosa Darbar,"1150 Albion Rd (at Islington Ave), Etobicoke ON M9V 1A8",LikelyOpen,723,43.74445257991756,-79.56824985721664
Brar Pakwan,"Islington Ave, Etobicoke ON",LikelyOpen,729,43.74445257991756,-79.56824985721664
Bandu Khan Grill Restaurant,"2642 Islington Ave (Albion Road), Etobicoke ON M9V 2X5",LikelyOpen,729,43.74445257991756,-79.56824985721664
Karahi Point,"2642 Islington Ave, Etobicoke ON M9V 2X5",VeryLikelyOpen,734,43.74445257991756,-79.56824985721664
Spice Hut,"2644 Islington Ave (Albion), Toronto ON M9V 2X5",LikelyOpen,734,43.74445257991756,-79.56824985721664
Rita's Take out Specials- Taste of Africa,"1158 Albion Rd (Islington And Albion), Toronto ON M9V 1A8",LikelyOpen,742,43.74445257991756,-79.56824985721664
Lena's Curry Pot & Barbeque,"1152 Albion Rd, Etobicoke ON M9V 1A8",LikelyOpen,748,43.74445257991756,-79.56824985721664
Taste of Bombay,"2642A Islington Ave, Etobicoke ON M9V 2X5",Unsure,769,43.74445257991756,-79.56824985721664
Shan-E-Darbar Inc,"2644 Islington Ave, Etobicoke ON M9V 2X5",LikelyOpen,769,43.74445257991756,-79.56824985721664
Alberto's Trattoria,"2560 Finch Ave W, North York ON M9M 2G3",LikelyOpen,774,43.74445257991756,-79.56824985721664
Angithi Restaurant,"1152 Albion Rd, Etobicoke ON M9V 1A8",Unsure,775,43.74445257991756,-79.56824985721664
Punjabi Curries and Kebobs,"2560 Finch Ave W, North York ON M9M 2G3",LikelyOpen,793,43.74445257991756,-79.56824985721664
Indian Kitchen King & Puja Hut,"1062 Albion Rd, Etobicoke ON M9V 1A7",Unsure,848,43.74445257991756,-79.56824985721664
Gino's Pizza,"2524 Finch Ave W, Toronto ON M9M 2G3",LikelyOpen,865,43.74445257991756,-79.56824985721664
Fritou Toronto,"2518 Finch Ave W, Toronto ON M9M 2G3",LikelyOpen,865,43.74445257991756,-79.56824985721664
Subway,"251025 Finch Ave W, Toronto ON M9M 2G3",LikelyOpen,876,43.74445257991756,-79.56824985721664
Domino's Pizza,"1046 Albion Rd, Etobicoke ON M9V 1A7",LikelyOpen,877,43.74445257991756,-79.56824985721664
Real Pakwan Gujarati Dining Hall,"2652 Islington Ave, Etobicoke ON M9V 2X5",Unsure,696,43.74445257991756,-79.56824985721664
Brar Sweets & Restaurant,"2646 Islington Ave, Etobicoke ON M9V 2X5",LikelyOpen,729,43.74445257991756,-79.56824985721664
Pizza Pizza,"2617 Islington Ave, Etobicoke ON M9V 2X4",Unsure,806,43.74445257991756,-79.56824985721664
Subway,"2522 Finch Ave W, North York ON M9M 2G3",Unsure,882,43.74445257991756,-79.56824985721664
XOXO Cafe,"988 Albion Rd, Etobicoke ON M9V 1A7",Unsure,965,43.74445257991756,-79.56824985721664
Cheese Boutique,"45 Ripley Ave (South Kingsway), Toronto ON M6S 3P2",LikelyOpen,296,43.63632,-79.47307
M & M Food Market,"1 Palace Pier Crt, Etobicoke ON M8V 3W9",LikelyOpen,538,43.63632,-79.47307
Palace Pier,"2045 Lake Shore Blvd W, Toronto ON M8V 2Z6",VeryLikelyOpen,549,43.63632,-79.47307
Royal Burger,"1925 W Lake Shore Blvd (Windermere), Toronto ON",LikelyOpen,566,43.63632,-79.47307
Veloute,"Palace Pier Crt, Toronto ON M8V 3W9",LikelyOpen,641,43.63632,-79.47307
Sushi Master,"99 South Kingsway, Toronto ON M6S 3T4",Unsure,665,43.63632,-79.47307
Save72 - Deals in Toronto,"125 the Queensway, Toronto ON M8Y 1H6",LikelyOpen,984,43.63632,-79.47307
Riz,"1677 Bayview Ave (btwn. Fleming Cr. and Parkhurst Blvd.), Toronto ON M4G 3C1",LikelyOpen,519,43.711751,-79.378615
Rollian Sushi,"660 Eglinton Ave W (at Bayview Ave), Toronto ON M5N 1C3",LikelyOpen,171,43.711751,-79.378615
Granite Brewery,"245 Eglinton Ave E (at Mount Pleasant), Toronto ON M4P 3B7",LikelyOpen,1001,43.711751,-79.378615
Indian Street Food Co,"1701 Bayview Ave (Eglinton), Toronto ON M4G 3C1",LikelyOpen,470,43.711751,-79.378615
Duff's Famous Wings,"1604 Bayview Ave, Toronto ON M4G 3B7",VeryLikelyOpen,673,43.711751,-79.378615
Patisserie la Cigogne,"1626 Bayview Ave (btwn. Manor Rd. E & Belsize), Toronto ON M4G 3B7",LikelyOpen,623,43.711751,-79.378615
Tosto Quickfire Pizza Pasta,"609 Roehampton Ave, Toronto ON M4P 1S7",LikelyOpen,19,43.711751,-79.378615
The Bagel House,"1548 Bayview Ave, Toronto ON M4G 3B6",LikelyOpen,816,43.711751,-79.378615
Tim Hortons,"607 Eglinton Ave E (Bayview Avenue), Toronto ON M4P 1P8",VeryLikelyOpen,144,43.711751,-79.378615
Mexico Lindo,"1618 Bayview Ave (at Fleming Cres), Toronto ON M4G 3B7",VeryLikelyOpen,640,43.711751,-79.378615
Souvlaki Express,"745 Mount Pleasant Rd (Eglinton), Toronto ON M4S 2N4",LikelyOpen,993,43.711751,-79.378615
Mt Everest Restaurant,"804 Eglinton Ave E (Eglinton and Sutherland), Toronto ON M4G 2L1",LikelyOpen,981,43.711751,-79.378615
Scratch Kitchen,"3471 Yonge St, Toronto ON M4N 2N3",LikelyOpen,90,43.711751,-79.378615
Prepped Organics,"Wicksteed Ave, Toronto ON M4G 2K0",LikelyOpen,147,43.711751,-79.378615
Tim Hortons,"1840 Bayview Ave (at Broadway Av), Toronto ON M4G 3C9",VeryLikelyOpen,194,43.711751,-79.378615
Inspiracion Latina,"562 Eglinton Ave E, Toronto ON M4P 1P1",LikelyOpen,197,43.711751,-79.378615
Subway,"1489 Bayview Ave (Millwood), Toronto ON M4G 3A8",LikelyOpen,962,43.711751,-79.378615
Wild Wing,"666 Millwood Rd, Toronto ON M4S 1K8",LikelyOpen,878,43.711751,-79.378615
La Paradis,"166 Bedford Rd (Davenport), Toronto ON M5R 2K9",Unsure,394,43.711751,-79.378615
Gabby's Restaurant Group,"383 Eglinton Ave E (at Petman Ave), Toronto ON M4P 1M5",VeryLikelyOpen,586,43.711751,-79.378615
Enercare Connections Inc,"365 Eglinton Ave E, Toronto ON M4P 1M5",Unsure,624,43.711751,-79.378615
The Captain's Boil,"1620 Bayview Ave, Toronto ON M4G 3B7",LikelyOpen,633,43.711751,-79.378615
Darna,"1613 Bayview Ave, Toronto ON M4G 3B5",VeryLikelyOpen,644,43.711751,-79.378615
Charcoal Biryani,"1595 Bayview Ave, Toronto ON M4G 3B5",LikelyOpen,677,43.711751,-79.378615
Teaopia,"1592 Bayview Ave, Toronto ON M4G 3B7",LikelyOpen,709,43.711751,-79.378615
Taste of Persia,"1574 Bayview Ave, Toronto ON M4G 3B7",LikelyOpen,726,43.711751,-79.378615
Restaurant Hindusthali,"1574 Bayview Ave, Toronto ON M4G 3B7",LikelyOpen,752,43.711751,-79.378615
Grillies on Bayview Inc,"1560 Bayview Ave, Toronto ON M4G 3B8",LikelyOpen,773,43.711751,-79.378615
Maurya East Indian Roti,"1549 Bayview Ave, East York ON M4G 3B5",LikelyOpen,777,43.711751,-79.378615
Tim Hortons,"150 Kilgour Rd (Esso), East York ON M4G 1R8",VeryLikelyOpen,802,43.711751,-79.378615
Jyugoya Japanese Restaurant,"1528 Bayview Ave, Toronto ON M4G 3B6",LikelyOpen,863,43.711751,-79.378615
Oisie sushi,"744 Mt Pleasant Rd (Eglinton), Toronto ON M4S 2N6",LikelyOpen,872,43.711751,-79.378615
Big Man's Pizza,"1528 Bayview Ave (at Millwood St.), Toronto ON M4G 3B6",Unsure,878,43.711751,-79.378615
Domino's Pizza,"784 Eglinton Ave E, Toronto ON M4G 2L1",LikelyOpen,944,43.711751,-79.378615
Provocative Pizza Series,"245 Eglinton Ave E, Toronto ON M4P 3B7",LikelyOpen,960,43.711751,-79.378615
The Den,"423 College St, Toronto ON M5T 1T1",LikelyOpen,963,43.711751,-79.378615
The Proud Vegan,"804 Eglinton Ave E, East York ON M4G 2L1",LikelyOpen,988,43.711751,-79.378615
Steam City,"745 Mount Pleasant Rd, Toronto ON M4S 2N4",LikelyOpen,999,43.711751,-79.378615
Tosto Quickfire Pizza Pasta,"609 Roehampton Ave, Toronto ON M4P 1S7",LikelyOpen,25,43.711751,-79.378615
Original's Ale House,"1660 Bayview Ave, Toronto ON",LikelyOpen,550,43.711751,-79.378615
Mamma's Pizza,"1627 Bayview Ave, Toronto ON M4G 3B5",LikelyOpen,602,43.711751,-79.378615
Chin Chin Restaurant,"1630 Bayview Ave, Toronto ON M4G 3B7",LikelyOpen,616,43.711751,-79.378615
Sophie's Kitchen,"1614 Bayview Ave, Toronto ON M4G 3B7",LikelyOpen,638,43.711751,-79.378615
Banh Mi Boys,"392 Queen St W, Toronto ON M5V 2A6",VeryLikelyOpen,155,43.650033,-79.396555
Dark Horse Espresso Bar,"215 Spadina Ave (at Sullivan St.), Toronto ON M5T 2C7",VeryLikelyOpen,69,43.650033,-79.396555
Drom Taberna,"458 Queen St W, Toronto ON M5V 2A8",VeryLikelyOpen,306,43.650033,-79.396555
Icha Tea,"235 Spadina Ave, Toronto ON M5T 2E2",LikelyOpen,145,43.650033,-79.396555
Raku,"456 Queen St W (at Augusta Ave), Toronto ON M5V 2A8",VeryLikelyOpen,301,43.650033,-79.396555
SOMA chocolatemaker,"443 King St W, Toronto ON M5V 1K4",VeryLikelyOpen,527,43.650033,-79.396555
Patria,"478 King St W (btwn Spadina Ave. & Brant St.), Toronto ON M5V 0A8",LikelyOpen,516,43.650033,-79.396555
FIKA Cafe,"28 Kensington Ave, Toronto ON M5T 2J9",VeryLikelyOpen,499,43.650033,-79.396555
BarChef,"472 Queen St W (btwn Augusta & Denison), Toronto ON M5V 2B2",VeryLikelyOpen,365,43.650033,-79.396555
Rodney's Oyster House,"469 King St W (btwn Spadina & Brant St.), Toronto ON M5V 1K4",LikelyOpen,562,43.650033,-79.396555
Pai,"18 Duncan St (at Adelaide St W), Toronto ON M5H 3G8",VeryLikelyOpen,682,43.650033,-79.396555
HotBlack Coffee,"245 Queen St W (at St Patrick St), Toronto ON M5V 1Z4",LikelyOpen,635,43.650033,-79.396555
Bar Hop,"391 King St W (at Charlotte St), Toronto ON M5V 1K1",VeryLikelyOpen,547,43.650033,-79.396555
Gusto 101,"101 Portland St (btwn King St W & Adelaide St W), Toronto ON M5V 2N3",VeryLikelyOpen,635,43.650033,-79.396555
Byblos Downtown,"11 Duncan St (at Pearl St), Toronto ON M5V 3M2",LikelyOpen,725,43.650033,-79.396555
Craft Kitchen,"410 Adelaide St W (at Spadina Ave), Toronto ON M5V 1S8",LikelyOpen,377,43.650033,-79.396555
Le Select Bistro,"432 Wellington St W (at Spadina Ave), Toronto ON M5V 1E3",LikelyOpen,703,43.650033,-79.396555
JaBistro,"222 Richmond St W, Toronto ON M5V 1V6",VeryLikelyOpen,681,43.650033,-79.396555
Baro,"485 King St W (Spadina Avenue), Toronto ON M5V 1K4",LikelyOpen,571,43.650033,-79.396555
Forno Cultura,"609 King St W, Toronto ON M5V 1M5",VeryLikelyOpen,719,43.650033,-79.396555
The Library Specialty Coffee,"281 Dundas St W (St Patrick And Dundas St W), Toronto ON M5T 1G1",LikelyOpen,661,43.650033,-79.396555
Forget Me Not Cafe,"506 Adelaide St W, Toronto ON M5V 1T5",LikelyOpen,584,43.650033,-79.396555
WVRST,"609 King St W (btwn Bathurst & Portland St), Toronto ON M5V 1M5",VeryLikelyOpen,729,43.650033,-79.396555
Anejo,"600 King St W (King St W), Toronto ON M5V 1M3",LikelyOpen,659,43.650033,-79.396555
Ikkousha Ramen Toronto,"249 Queen St W (Queen/University), Toronto ON M5V 1Z4",VeryLikelyOpen,628,43.650033,-79.396555
Town Crier,"115 John St (at Adelaide St. W), Toronto ON M9N 1J9",LikelyOpen,554,43.650033,-79.396555
The Keg Steakhouse + Bar,"560 King St W, Toronto ON M5V 0L5",VeryLikelyOpen,622,43.650033,-79.396555
Juicy Dumpling,"280 Spadina Ave, Toronto ON M5T 3A5",VeryLikelyOpen,337,43.650033,-79.396555
Handlebar,"159 Augusta Ave (Dundas), Toronto ON M5T 2L4",VeryLikelyOpen,497,43.650033,-79.396555
La Carnita,"106 John St (at King St W), Toronto ON M5V 2E1",VeryLikelyOpen,613,43.650033,-79.396555
Café Pamenar,"307 Augusta Ave (Btwn Oxford St & College St), Toronto ON M5T 2M2",VeryLikelyOpen,893,43.650033,-79.396555
Cafe Landwer,"165 University Ave (Adelaide St W), Toronto ON M5H 3B8",LikelyOpen,910,43.650033,-79.396555
Cibo Wine Bar,"522 King St W, Toronto ON M5V 1L7",LikelyOpen,554,43.650033,-79.396555
Ozzy's Burgers,"66 Nassau St (Augusta and Nassau), Toronto ON M5T 1M5",LikelyOpen,767,43.650033,-79.396555
Sin and Redemption,"136 McCaul St (at Dundas St.), Toronto ON M5T 1W2",LikelyOpen,643,43.650033,-79.396555
Dim Sum King,"421 Dundas St W, Toronto ON M5T 2W4",VeryLikelyOpen,396,43.650033,-79.396555
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,939,43.650033,-79.396555
What a Bagel,"130 Spadina Ave (Richmond & Spadina), Toronto ON M5V 2L4",VeryLikelyOpen,289,43.650033,-79.396555
The Burger's Priest,"212 Adelaide St W, Toronto ON M5H 1W7",VeryLikelyOpen,741,43.650033,-79.396555
French Made,"80 Blue Jays Way (Mercer), Toronto ON M5V 2G3",LikelyOpen,622,43.650033,-79.396555
A&W Restaurant,"8 Mercer St (John St), Toronto ON M5V 0C4",LikelyOpen,716,43.650033,-79.396555
House of Gourmet,"484 Dundas St W (at Spadina Ave), Toronto ON M5T 1G9",VeryLikelyOpen,364,43.650033,-79.396555
Estiatorio Volos,"133 Richmond St W (at York St.), Toronto ON M5H 2L3",LikelyOpen,967,43.650033,-79.396555
Pizza Fresca,"302 College St (at Robert St), Toronto ON M5T 1R9",LikelyOpen,963,43.650033,-79.396555
Kōst,"80 Blue Jays Way, Toronto ON M5V 2G3",LikelyOpen,619,43.650033,-79.396555
Mother's Dumplings,"421 Spadina Ave (btwn College & Cecil St.), Toronto ON M5T 2G6",VeryLikelyOpen,821,43.650033,-79.396555
Prenup Pub,"191 College St (Henry St), Toronto ON M5T 1P9",VeryLikelyOpen,993,43.650033,-79.396555
1 Kitchen,"550 Wellington St W, Toronto ON M5V 2V4",VeryLikelyOpen,898,43.650033,-79.396555
Oretta,"633 King St W, Toronto ON M5V 1M5",LikelyOpen,782,43.650033,-79.396555
Northern Maverick Brewing Co,"115 Bathurst St (at Adelaide St W), Toronto ON M5V 2P9",LikelyOpen,750,43.650033,-79.396555
Shinobu Restaurant,"3403 Yonge St (Yonge & Lawrence), Toronto ON M4N 2M8",LikelyOpen,824,43.7254665,-79.40115449999999
Belly Buster Submarines,"3447 Yonge St (at Glen Echo Rd.), Toronto ON M4N 2N3",VeryLikelyOpen,965,43.7254665,-79.40115449999999
The Burger's Priest,"3397 Yonge St (btwn Teddington Pk & Golfdale Rd), Toronto ON M4N 2M8",LikelyOpen,820,43.7254665,-79.40115449999999
Shoushin,"3328 Yonge St, Toronto ON M4N 2M4",LikelyOpen,698,43.7254665,-79.40115449999999
Riz North,"3321 Yonge St (Fairlawn), Toronto ON M4N 2L9",Unsure,620,43.7254665,-79.40115449999999
Aroma Espresso Bar,"3343 Yonge St (Yonge and Snowden), Toronto ON M4N 2M6",LikelyOpen,681,43.7254665,-79.40115449999999
Yonge Sushi,"3421 Yonge St, Toronto ON M4N 2N1",LikelyOpen,898,43.7254665,-79.40115449999999
The Sushi Bar,"3369 Yonge St (Deloraine), Toronto ON M4N 2M6",LikelyOpen,717,43.7254665,-79.40115449999999
Gamberoni Restaurant,"3238 Yonge St (Yonge and Lawrence), Toronto ON M4N 2L4",LikelyOpen,486,43.7254665,-79.40115449999999
Hazel's Diner,"3401 Yonge St (at Teddington Park), Toronto ON M4N 2M8",LikelyOpen,824,43.7254665,-79.40115449999999
Abbot Pub,"3367 Yonge St (at Golfdale Rd), Toronto ON M4N 2M6",LikelyOpen,730,43.7254665,-79.40115449999999
Coppi Ristorante,"3363 Yonge St (Fairlawn), Toronto ON M4N 2M6",LikelyOpen,717,43.7254665,-79.40115449999999
A la Turk,"3443 Yonge St, Toronto ON M4N 2N1",LikelyOpen,935,43.7254665,-79.40115449999999
Patisserie Sebastien,"3306 Yonge St (Fairlawn), Toronto ON M4N 2L6",LikelyOpen,627,43.7254665,-79.40115449999999
Tim Hortons,"3080 Yonge St, Toronto ON M4N 3N1",VeryLikelyOpen,117,43.7254665,-79.40115449999999
Wildfire Steakhouse & Wine Bar,"3438 Yonge St (btwn Deloraine & Melrose), Toronto ON M4N 2M9",LikelyOpen,950,43.7254665,-79.40115449999999
C'est Bon Authentic Chinese Cuisine,"2685 Yonge St (at Blythwood Rd), Toronto ON M4N 2H8",LikelyOpen,958,43.7254665,-79.40115449999999
Pizza Pizza,"3231 Yonge St, Toronto ON M4N 2L3",LikelyOpen,360,43.7254665,-79.40115449999999
Freshii,"3080 Yonge St (Fairlawn and Yonge), Toronto ON M4N 3N1",LikelyOpen,118,43.7254665,-79.40115449999999
UCP Subway Sandwiches and Salads,"3295 Yonge St (at Lawrence Ave), Toronto ON M4N 2L8",LikelyOpen,530,43.7254665,-79.40115449999999
Timheri,"3300 McNicoll Ave, Toronto ON M1V 5J6",LikelyOpen,246,43.7254665,-79.40115449999999
Parmigiano Trattoria,"3186 Yonge St (Lawrence), Toronto ON M4N 2L1",LikelyOpen,301,43.7254665,-79.40115449999999
Pizza Nova,"3205 Yonge St (at Ranleigh Ave), Toronto ON M4N 2L3",LikelyOpen,313,43.7254665,-79.40115449999999
Joy Thai Restaurant,"3192 Yonge St, Toronto ON M4N 2L1",LikelyOpen,324,43.7254665,-79.40115449999999
Toronto Veggie Pride Parade,"777 Bay St, Toronto ON M5G 2C8",LikelyOpen,334,43.7254665,-79.40115449999999
Global Learning Inc,"1398 Mount Pleasant Rd, Toronto ON M4N 2T8",LikelyOpen,352,43.7254665,-79.40115449999999
San Francesco Foods,"3233 Yonge St, Toronto ON M4N 2L5",LikelyOpen,396,43.7254665,-79.40115449999999
Biryaniwalla,"3241 Yonge St, Toronto ON M4N 2L5",LikelyOpen,410,43.7254665,-79.40115449999999
Lime Asian Kitchen,"3243 Yonge St, Toronto ON M4N 2L5",LikelyOpen,415,43.7254665,-79.40115449999999
Shunoko,"3220 Yonge St, Toronto ON M4N 2L2",LikelyOpen,416,43.7254665,-79.40115449999999
Dim Sum Queen,"3241 Yonge St, Toronto ON M4N 2L5",LikelyOpen,427,43.7254665,-79.40115449999999
Ruby Grill,"3249 Yonge St (Roslin Avenue), Toronto ON M4N 2L5",LikelyOpen,427,43.7254665,-79.40115449999999
Swiss Wine Imports,"3230 Yonge St (Yonge & FairLawn Avenue), Toronto ON M4N 3P6",LikelyOpen,469,43.7254665,-79.40115449999999
Mashu Mashu,"3305 Yonge St, Toronto ON M4N 2L8",LikelyOpen,550,43.7254665,-79.40115449999999
Urban Hakka,"3305 Yonge St (Yonge and Fairlawn), Toronto ON M4N 2L8",LikelyOpen,557,43.7254665,-79.40115449999999
Dim Sum Deluxe,"21 Milliken Blvd, Toronto ON M1V 5H6",LikelyOpen,561,43.7254665,-79.40115449999999
Amaya Express,"3305 Yonge St, Toronto ON M4N 2L8",LikelyOpen,583,43.7254665,-79.40115449999999
Pizzaville,"3308 Yonge St, Toronto ON M4N 2M4",VeryLikelyOpen,651,43.7254665,-79.40115449999999
Souvlaki Guys,"6 Fairlawn Ave, Toronto ON M5M 1S7",LikelyOpen,654,43.7254665,-79.40115449999999
Bio Cafe,"3310 Yonge St, Toronto ON M4N 2M4",LikelyOpen,672,43.7254665,-79.40115449999999
My Roti Place,"3334 Yonge St, Toronto ON M4N 2M4",LikelyOpen,694,43.7254665,-79.40115449999999
The Sushi Bar Toronto,"3365 Yonge St, Toronto ON M4N 2M6",LikelyOpen,711,43.7254665,-79.40115449999999
Burger Grill + Wine Bar,"3391 Yonge St, Toronto ON M4N 2M8",LikelyOpen,743,43.7254665,-79.40115449999999
McDonald's,"3400 Yonge St (at Melrose Ave.), Toronto ON M4N 2M7",LikelyOpen,846,43.7254665,-79.40115449999999
Saigon House Saigon House,"3393 Yonge St, Toronto ON M4N 2M8",LikelyOpen,797,43.7254665,-79.40115449999999
Piazzetta Trattoria,"3441 Yonge St, North York ON M4N 2N1",LikelyOpen,935,43.7254665,-79.40115449999999
Domino's Pizza,"2685 Yonge St (Burnhamthorpe), Toronto ON M4N 2H8",VeryLikelyOpen,952,43.7254665,-79.40115449999999
Phayao Thai Restaurant,"3443 Yonge St, Toronto ON M4N 2N1",LikelyOpen,965,43.7254665,-79.40115449999999
Lunch,"130 Glengrove Ave W, Toronto ON M4R 1P2",LikelyOpen,974,43.7254665,-79.40115449999999
Tuk Tuk's Food Truck,"3143 Yonge St, Toronto ON M4N 2K9",Unsure,144,43.7254665,-79.40115449999999
Eataly Toronto,"55 Bloor St W (at Bay St), Toronto ON M4W 1A5",VeryLikelyOpen,49,43.66943,-79.38915
Trattoria Nervosa,"75 Yorkville Ave (at Bellair St.), Toronto ON M5R 1B8",VeryLikelyOpen,235,43.66943,-79.38915
