Name,Address,Closed bucket,Distance,Latitude,Longitude
Delissio Rustico Pop-Up,"363 King St W, Toronto ON M5V 1K1",LikelyOpen,671,43.65082785552666,-79.39698099821702
Aces Pizza,"26 Duncan St, Toronto ON M5V 2B9",LikelyOpen,681,43.65082785552666,-79.39698099821702
Three Kingdoms Pizza,"5 Baldwin St (McCaul), Toronto ON M5T 1L1",LikelyOpen,686,43.65082785552666,-79.39698099821702
Pizza Nova,"365 Front St W (at Blue Jay Way), Toronto ON M5V 3R6",LikelyOpen,951,43.65082785552666,-79.39698099821702
Pizza Pizza,"655 Queen St W, Toronto ON M6J 1E6",LikelyOpen,714,43.65082785552666,-79.39698099821702
Wing Machine,"399 Bathurst St (Dundas), Toronto ON M5T 2S8",LikelyOpen,737,43.65082785552666,-79.39698099821702
Gino's Pizza,"399 Bathurst St (Dundas), Toronto ON M5T 2S8",LikelyOpen,754,43.65082785552666,-79.39698099821702
Pizza Pizza,"228 Queen St W, Toronto ON M5V 1Z6",VeryLikelyOpen,566,43.65082785552666,-79.39698099821702
Pizzeria Moretti,"328 Wellington St W (Blue Jays Way), Toronto ON M5V 3T4",VeryLikelyOpen,782,43.65082785552666,-79.39698099821702
Pizza Nova,"267 College St (at Spadina Ave), Toronto ON M5T 1R6",LikelyOpen,787,43.65082785552666,-79.39698099821702
Amato Pizza,"380 College St, Toronto ON M5T 1S6",LikelyOpen,958,43.65082785552666,-79.39698099821702
Pizza Forno,"217 Adelaide St W, Toronto ON M5H 1W7",LikelyOpen,796,43.65082785552666,-79.39698099821702
Pizzaiolo,"615 King St W (Bathurst), Toronto ON M5V 1M5",VeryLikelyOpen,802,43.65082785552666,-79.39698099821702
Pizzaiolo Gourmet Pizza,"521 King St W, Toronto ON M5V 1K4",LikelyOpen,678,43.65082785552666,-79.39698099821702
Planet Pizza,"339 College St, Toronto ON M5T 1S2",Unsure,848,43.65082785552666,-79.39698099821702
Pizza Pizza,"540 King St W, Toronto ON M5V 1M3",LikelyOpen,659,43.65082785552666,-79.39698099821702
Pizza Rustica Boutique,"232 Wellington St W (John), Toronto ON M5V 3W1",LikelyOpen,889,43.65082785552666,-79.39698099821702
King David Pizza,"600 University Ave, Toronto ON M5G 1X5",Unsure,898,43.65082785552666,-79.39698099821702
North of Brooklyn Pizzeria,"469 Church St (at Wellesley St.), Toronto ON M4Y 2C5",VeryLikelyOpen,415,43.66207,-79.37617
Blaze Pizza,"10 Dundas St E, Toronto ON M5B 2G9",VeryLikelyOpen,690,43.66207,-79.37617
F'Amelia,"12 Amelia St (Parliament St), Toronto ON M4X 1E1",VeryLikelyOpen,859,43.66207,-79.37617
Panago Pizza Inc,"44 Gerrard St W (at Bay St.), Toronto ON M5G 2K2",LikelyOpen,750,43.66207,-79.37617
Express Pizza,"447 Church St (at Alexander St.), Toronto ON M4Y 2C5",Unsure,368,43.66207,-79.37617
Pizza Nova,"1001 Bay St (St Joseph), Toronto ON M5S 3A6",LikelyOpen,970,43.66207,-79.37617
Bocconcini Pizza & Wings,"96 Gerrard St E, Toronto ON M5B 1G7",LikelyOpen,234,43.66207,-79.37617
Assembli Pizza,"373 Church St, Toronto ON M5B 1Z9",LikelyOpen,236,43.66207,-79.37617
Pi Co,"432 Church St, Toronto ON M5B 2A4",LikelyOpen,292,43.66207,-79.37617
Fantastico Pizza,"288 Kerr St, Toronto ON",LikelyOpen,293,43.66207,-79.37617
Domino's Pizza,"159 Wellesley St E (at Wellesley), Toronto ON M4Y 0H5",LikelyOpen,502,43.66207,-79.37617
Boston Pizza,"401 Yonge St, Toronto ON M5B 1S9",LikelyOpen,559,43.66207,-79.37617
Pizza Pizza,"560 Parliament St (Prospect), Toronto ON M4X 1P8",LikelyOpen,787,43.66207,-79.37617
Pizza Pizza,"68 Wellesley St E, Toronto ON M4Y 1H2",LikelyOpen,553,43.66207,-79.37617
Pizza Studio,"500 Church St (Alexander St), Toronto ON M4Y 2C8",LikelyOpen,405,43.66207,-79.37617
Tosto Quickfire Pizza Pasta,"800 Bay St, Toronto ON M5S 3A9",VeryLikelyOpen,837,43.66207,-79.37617
Pizza Pizza,"471 Yonge St, Toronto ON M4Y 1X4",LikelyOpen,579,43.66207,-79.37617
Pizza Pizza,"761 Bay St, Toronto ON M5G 2R2",LikelyOpen,756,43.66207,-79.37617
George's Pizza,"252 Dundas St E, Toronto ON M5A 1Z6",Unsure,512,43.66207,-79.37617
Pizza Pizza,"297 Wellesley St E, Toronto ON M4X 1G9",LikelyOpen,837,43.66207,-79.37617
Papa John's Pizza,"200 Dundas St E, Toronto ON M5R 4R2",LikelyOpen,549,43.66207,-79.37617
Pizza Italia,"372 Yonge St, Toronto ON M5B 1S6",Unsure,602,43.66207,-79.37617
Domino's Pizza,"478 Yonge St, Toronto ON M4Y 1X5",LikelyOpen,621,43.66207,-79.37617
Mamma's Pizza,"Yonge St, Toronto ON",LikelyOpen,633,43.66207,-79.37617
Pizza Nova,"568 Church St (at Wellesley St E), Toronto ON M4Y 2E3",LikelyOpen,605,43.66207,-79.37617
Pizza Pizza,"346 Yonge St, Toronto ON M5B 1R8",LikelyOpen,645,43.66207,-79.37617
Mamjoun Pizzeria,"209 Ellesmere Rd, Scarborough ON M1R 4E2",LikelyOpen,693,43.66207,-79.37617
Big 3 Detroit Style Pizza,"555 Church St, Toronto ON M4Y 2E2",LikelyOpen,697,43.66207,-79.37617
241 Pizza,"451 Parliament St (Spruce St), Toronto ON M5A 3A3",LikelyOpen,717,43.66207,-79.37617
Wing Machine,"443 Parliament St (at Spruce St), Toronto ON M5A 3A1",LikelyOpen,724,43.66207,-79.37617
Salt & Tobacco,"521 Parliament St, Toronto ON M4X 1P3",LikelyOpen,740,43.66207,-79.37617
Panago,"717 Bay St (St. Clair), Toronto ON",LikelyOpen,769,43.66207,-79.37617
Pizzaiolo,"770 Bay St (College St), Toronto ON M5G 0A6",LikelyOpen,813,43.66207,-79.37617
Extreme Pita,"209 Victoria St (in Keenan Research Centre lobby), Toronto ON M5B 1T8",LikelyOpen,842,43.66207,-79.37617
Panago Pizza Inc,"570 Jarvis St (Charles St E.), Toronto ON M4Y 0C1",LikelyOpen,845,43.66207,-79.37617
Slice New York,"633 Bay St (at Bay), Toronto ON M5G 1C9",LikelyOpen,861,43.66207,-79.37617
Halal Noor Pizza,"260 Parliament St, Toronto ON M5A 3A4",LikelyOpen,951,43.66207,-79.37617
Sbarro,"220 Yonge St (in Toronto Eaton Centre), Toronto ON M5B 2H1",LikelyOpen,831,43.66207,-79.37617
Pizza Nova,"526 Church St, Toronto ON M4Y 2E1",LikelyOpen,482,43.66207,-79.37617
Pizza Shab,"113 Bond St, Toronto ON M5B 1Y2",LikelyOpen,558,43.66207,-79.37617
Gino's Pizza,"443 Parliament St, Toronto ON M5A 3A1",LikelyOpen,724,43.66207,-79.37617
2-4-1 Pizza,"122 Dundas St W, Toronto ON M5G 1C3",Unsure,976,43.66207,-79.37617
Settebello Pizzeria & Restaurant,"2091 Weston Rd, Toronto ON M9N 1X7",LikelyOpen,876,43.70619109239711,-79.53262795581969
Napoli Centrale,"964 Bathurst St, Toronto ON M5R 3G5",LikelyOpen,658,43.663808,-79.410491
Pizza Gigi,"189 Harbord St (at Lippincott), Toronto ON M5S 1H5",VeryLikelyOpen,294,43.663808,-79.410491
Pizza Fresca,"302 College St (at Robert St), Toronto ON M5T 1R9",LikelyOpen,966,43.663808,-79.410491
Cafe Diplomatico,"594 College St (Clinton St), Toronto ON M6G 1B3",LikelyOpen,983,43.663808,-79.410491
Trattoria Taverniti,"591 College St, Toronto ON M6G 1B2",LikelyOpen,978,43.663808,-79.410491
Pizza Pizza,"558 Bloor St W, Toronto ON M6G 1K1",LikelyOpen,147,43.663808,-79.410491
Panago Pizza Inc,"787 Bathurst St (Bathurst bloor), Toronto ON M5S 0B7",LikelyOpen,104,43.663808,-79.410491
Halal Pizza Time & Restaurant,"561 Markham St, Toronto ON M6G 2L6",Unsure,105,43.663808,-79.410491
Pizzaville,"635 Markham St, Toronto ON M6G 2M1",VeryLikelyOpen,214,43.663808,-79.410491
Menchella's Gourmet Pizza,"452 Bloor St W, Toronto ON",LikelyOpen,253,43.663808,-79.410491
Pizza Nova,"193 Harbord St (Lippincott), Toronto ON M5S 2R5",LikelyOpen,287,43.663808,-79.410491
Pizzaiolo,"416 Bloor St W, Toronto ON M5S 1X5",LikelyOpen,304,43.663808,-79.410491
Piccolo Piano Pizzeria,"89 Harbord St, Toronto ON M5S 1G4",LikelyOpen,579,43.663808,-79.410491
Domino's Pizza,"936 Bathurst St, Toronto ON M5R 3G5",VeryLikelyOpen,620,43.663808,-79.410491
Cora Pizza,"1 U002F2 Spadina Ave, Toronto ON M5S 2H7",LikelyOpen,646,43.663808,-79.410491
Amato Pizza,"380 College St, Toronto ON M5T 1S6",LikelyOpen,857,43.663808,-79.410491
Pickle Drum Bar and Grill,"430 1/2 College St, Toronto ON M5T 1T3",Unsure,825,43.663808,-79.410491
Domino's Pizza,"404 College St, Toronto ON M5T 1S8",LikelyOpen,835,43.663808,-79.410491
Deepizz Pizzeria,"384 College St (Borden St), Toronto ON M5T 1S7",LikelyOpen,846,43.663808,-79.410491
Pizza Palazzo,"376 College St, Toronto ON M5T 1S6",LikelyOpen,863,43.663808,-79.410491
Papa Ceo Fine Italian Foods & Pizza,"654 Spadina Ave, Toronto ON M5S 2H7",LikelyOpen,648,43.663808,-79.410491
Planet Pizza,"339 College St, Toronto ON M5T 1S2",Unsure,962,43.663808,-79.410491
La Festa Pizzeria,"821A Bloor St W (Crawford St.), Toronto ON M6G 1M1",LikelyOpen,975,43.663808,-79.410491
Pizzeria Libretto,"589 College St, Toronto ON M6G 1B2",LikelyOpen,983,43.663808,-79.410491
Tav's Gnocchi Pizza Bar,"589 College St, Toronto ON M6G 1B2",LikelyOpen,996,43.663808,-79.410491
Capocaccia Trattoria,"1366 Yonge St (Balmoral Ave.), Toronto ON M4T 3A7",LikelyOpen,159,43.6846177,-79.39245919999999
Boccone Deli & Pizza,"1378 Yonge St (at St Clair Ave. East), Toronto ON M4T 1Y5",LikelyOpen,198,43.6846177,-79.39245919999999
Domino's Pizza,"1272 Yonge St (Woodlawn), Toronto ON M4T 1W5",VeryLikelyOpen,123,43.6846177,-79.39245919999999
Pizza Pizza,"1521 Yonge St, Toronto ON M4T 1Z2",LikelyOpen,568,43.6846177,-79.39245919999999
Pizzaiolo,"13 St Clair Ave W (at Yonge St.), Toronto ON M4V 1K6",LikelyOpen,395,43.6846177,-79.39245919999999
Starstruck Cafe,"2 Jackes Ave, Toronto ON",LikelyOpen,251,43.6846177,-79.39245919999999
Wing Machine,"1446 Yonge St, Toronto ON M4T 1Y5",LikelyOpen,343,43.6846177,-79.39245919999999
Panzerotto Pizza,"1544 Yonge St (St. Clair), Toronto ON",Unsure,387,43.6846177,-79.39245919999999
Pizza Aiolo,"13 St Clair Ave W, Toronto ON M4V 1K6",LikelyOpen,435,43.6846177,-79.39245919999999
Pizza Hut,"1086 Yonge St, Toronto ON M4W 2L4",LikelyOpen,762,43.6846177,-79.39245919999999
Napoli Centrale,"964 Bathurst St, Toronto ON M5R 3G5",LikelyOpen,343,43.671389,-79.416389
Detroit Pizzeria,"1093 Bathurst St (Dupont), Toronto ON M5R 3G8",LikelyOpen,251,43.671389,-79.416389
Domino's Pizza,"936 Bathurst St, Toronto ON M5R 3G5",VeryLikelyOpen,376,43.671389,-79.416389
Pizza Pizza,"160 Kendal Ave, Toronto ON M5R 1M3",LikelyOpen,669,43.671389,-79.416389
Pizza Nova,"603 Davenport Rd, Toronto ON M5R 1L1",LikelyOpen,712,43.671389,-79.416389
Pizza Pizza,"558 Bloor St W, Toronto ON M6G 1K1",LikelyOpen,819,43.671389,-79.416389
Pizzaville,"635 Markham St, Toronto ON M6G 2M1",VeryLikelyOpen,759,43.671389,-79.416389
Menchella's Gourmet Pizza,"452 Bloor St W, Toronto ON",LikelyOpen,862,43.671389,-79.416389
Panago Pizza Inc,"787 Bathurst St (Bathurst bloor), Toronto ON M5S 0B7",LikelyOpen,864,43.671389,-79.416389
Pizzaiolo,"416 Bloor St W, Toronto ON M5S 1X5",LikelyOpen,894,43.671389,-79.416389
Halal Pizza Time & Restaurant,"561 Markham St, Toronto ON M6G 2L6",Unsure,970,43.671389,-79.416389
The Greater Good Bar,"229 Geary Ave (at Dufferin St), Toronto ON M6H 2C1",LikelyOpen,717,43.665327,-79.43235
Wenona Craft Beer Lodge,"1069 Bloor St W (Dufferin Street), Toronto ON M6H 1M5",VeryLikelyOpen,558,43.665327,-79.43235
Village Pizza,"759 Dovercourt Rd (Bloor St West), Toronto ON M6H 2X1",Unsure,482,43.665327,-79.43235
North Of Brooklyn Pizzeria,"229 Geary Ave, Toronto ON M6H 2C1",VeryLikelyOpen,725,43.665327,-79.43235
Pizza Hut,"922 Bloor St W, Toronto ON M6H 1L4",LikelyOpen,574,43.665327,-79.43235
Trattoria Traverniti North,"989 Dovercourt Rd (Hallam), Toronto ON M6H 2X6",LikelyOpen,205,43.665327,-79.43235
Mac’s Pizza,"759 Dovercourt Rd, Toronto ON M6H 2X1",LikelyOpen,452,43.665327,-79.43235
Ambassador Pizza,"946 Bloor St W (Ossington), Toronto ON",LikelyOpen,517,43.665327,-79.43235
241 Pizza,"1055 Bloor St W (havelock), Toronto ON M6H 1M4",LikelyOpen,547,43.665327,-79.43235
Garvey Jerk,"1104 Bloor St W, Toronto ON M6H 1M8",Unsure,599,43.665327,-79.43235
Roma 1090,"1090 Bloor St W (Gladstone), Toronto ON M6H 1M6",LikelyOpen,602,43.665327,-79.43235
Big Trouble Pizza,"191 Geary Ave, Toronto ON M6H 2C1",VeryLikelyOpen,625,43.665327,-79.43235
Levant,"899 Bloor St W, Toronto ON M6H 1L2",LikelyOpen,628,43.665327,-79.43235
Plizza,"1115 Bloor St W (Dufferin St), Toronto ON M6H 1M7",LikelyOpen,629,43.665327,-79.43235
Pidza,"858 Bloor St W, Toronto ON M6G 1M2",LikelyOpen,709,43.665327,-79.43235
Garfield Eats,"995 Bloor St W, Toronto ON M6H 1M1",LikelyOpen,709,43.665327,-79.43235
Gino's Pizza,"1158 Bloor St W, Toronto ON M6H 1N1",LikelyOpen,719,43.665327,-79.43235
La Festa Pizzeria,"821A Bloor St W (Crawford St.), Toronto ON M6G 1M1",LikelyOpen,851,43.665327,-79.43235
Pizza Pizza,"979 Bloor St W (at Dovercourt Rd.), Toronto ON M6H 1L7",LikelyOpen,541,43.665327,-79.43235
Pizza Pizza,"900 Dufferin St, Toronto ON M6H 4A9",LikelyOpen,985,43.665327,-79.43235
Pizza Pizza,"1193 Bloor St W, Toronto ON M6H 1N4",LikelyOpen,919,43.665327,-79.43235
Taverna Mercatto,"120 Bremner Blvd, Toronto ON M5J 0A8",LikelyOpen,356,43.640132,-79.380464
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,985,43.640132,-79.380464
Pizzaiolo,"3 Rees St (Queens Quay), Toronto ON M5V 3J2",LikelyOpen,497,43.640132,-79.380464
Panago Pizza Inc,"133 Bremner Blvd, Toronto ON M5J 3A7",VeryLikelyOpen,339,43.640132,-79.380464
Jz's Pizza,"232 Wellington St W, Toronto ON M5V 3W1",VeryLikelyOpen,938,43.640132,-79.380464
Pie Bar,"207 Queens Quay W, Toronto ON M5J 1A7",LikelyOpen,217,43.640132,-79.380464
Pizza Pizza,"208 Queens Quay W, Toronto ON M5J 2Y5",VeryLikelyOpen,117,43.640132,-79.380464
Boston Pizza,"250 Front St W (John St), Toronto ON M5V 3G5",LikelyOpen,794,43.640132,-79.380464
Pizza Pizza,"Food Court Union, Toronto ON",LikelyOpen,501,43.640132,-79.380464
Il Fornello,"214 King St W (at Simcoe St.), Toronto ON M5H 3S6",LikelyOpen,945,43.640132,-79.380464
Mr. Pizza,"16 Yonge St (Yonge And Harbour), Toronto ON M5E 2A1",LikelyOpen,502,43.640132,-79.380464
Gino's Pizza,"63 Brant Ave, Brantford ON N3T 3H2",VeryLikelyOpen,365,43.640132,-79.380464
Mamma's Pizza,"249 Queens Quay E, Toronto ON M5A 0V9",LikelyOpen,442,43.640132,-79.380464
Stand 6,"Air Canada Ctr, Toronto ON",LikelyOpen,444,43.640132,-79.380464
Pizza Nova,"1 Blue Jays Way, Toronto ON M5V 1J3",LikelyOpen,595,43.640132,-79.380464
Pizza Nova,"365 Front St W (at Blue Jay Way), Toronto ON M5V 3R6",LikelyOpen,982,43.640132,-79.380464
Pizza Rustica Boutique,"232 Wellington St W (John), Toronto ON M5V 3W1",LikelyOpen,897,43.640132,-79.380464
Pizza Pizza,"100 Training Ave, Toronto ON A1A 1A1",LikelyOpen,902,43.640132,-79.380464
Pizza Pizza,"340 Front St W (Blue Jays Way), Toronto ON M5V 3W7",LikelyOpen,940,43.640132,-79.380464
Boston Pizza,"11 Channel Ave, Toronto ON M5J 1Y6",LikelyOpen,792,43.640132,-79.380464
Pizza Pizza,"20 Blue Jays Way, Toronto ON M5V 3W6",Unsure,991,43.640132,-79.380464
Golden Pizza,"1201 Broadview Ave (at Gamble Ave.), Toronto ON M4K 2T1",LikelyOpen,41,43.689211,-79.35438
241 Pizza,"1050 Pape Ave, Toronto ON M4K 3W2",LikelyOpen,411,43.689211,-79.35438
Brothers Pizza & Wings,"976 Pape Avenue Unit A, Toronto ON M4K 3V7",LikelyOpen,507,43.689211,-79.35438
La Grotta Pizzeria,"951 Pape Ave (at Westwood Ave), Toronto ON M4K 3V6",LikelyOpen,600,43.689211,-79.35438
The Chocolate Pizza Shoppe,"20 Gamble Ave, Toronto ON M4K 2G9",Unsure,88,43.689211,-79.35438
Pizzeria Defina,"321 Roncesvalles Ave, Toronto ON M6R 2M6",LikelyOpen,388,43.6521,-79.4486
King Slice,"1598 Bloor St W (Dundas), Toronto ON M6P 1A7",VeryLikelyOpen,665,43.6521,-79.4486
Amato Pizza,"2385 Dundas St W (at Bloor St W), Toronto ON M6P 1X2",LikelyOpen,703,43.6521,-79.4486
The Wicked,"1671 Bloor St W (Indian Rd), Toronto ON M6P 1A6",LikelyOpen,734,43.6521,-79.4486
Pizzaiolo,"383 Roncesvalles Ave, Toronto ON M6R 2M8",LikelyOpen,246,43.6521,-79.4486
Jessy's Pizza Toronto,"2200 Dundas St W (Roncesvalles Ave), Toronto ON M6R 1X3",LikelyOpen,260,43.6521,-79.4486
Juniors Pizzeria,"2243 Dundas St W (Roncesvalles), Toronto ON M6R 1X6",LikelyOpen,382,43.6521,-79.4486
Pizza Nova,"2264 Dundas St W, Toronto ON M6R 1X3",LikelyOpen,403,43.6521,-79.4486
Albany Pizza,"222 Lansdowne Ave, Toronto ON M6K 3C6",LikelyOpen,710,43.6521,-79.4486
Papa John's Pizza,"1269 College St (Lansdown Ave), Toronto ON M6H 1C5",LikelyOpen,754,43.6521,-79.4486
Yummy Pizza,"1745 Dundas St W, Toronto ON M6K 1V4",LikelyOpen,767,43.6521,-79.4486
Conzo’s Pizza,"279 Bloor St W, Toronto ON M5S 0A9",VeryLikelyOpen,866,43.6521,-79.4486
Pizza Pizza,"1721 Bloor St W, Toronto ON M6P 1B2",LikelyOpen,912,43.6521,-79.4486
Chito's Pizza and Foods,"1308 Bloor St W (at Lansdowne), Toronto ON M6H 1N9",LikelyOpen,867,43.6521,-79.4486
Ali Baba's Mid-Eastern,"1283 Bloor St W (Lansdowne Ave.), Toronto ON M6H 1N7",LikelyOpen,846,43.6521,-79.4486
Pizzaville,"1730 Bloor St W, Toronto ON M6P 1B3",VeryLikelyOpen,921,43.6521,-79.4486
Saints Island Pies,"1665 Dundas St W, Toronto ON M6K 1V2",LikelyOpen,947,43.6521,-79.4486
Domino's Pizza,"1671 Dundas St W, Toronto ON M6K 1V2",LikelyOpen,953,43.6521,-79.4486
GOURMET PIZZA Bar & Grill,"133 Roncesvalles Ave (Queen), Toronto ON M6R 2L2",LikelyOpen,985,43.6521,-79.4486
Pizza Del Arte,"2243 Dundas St W, Toronto ON M6R 1X6",Unsure,373,43.6521,-79.4486
Pizza Pizza,"796 O'Connor Dr, East York ON M4B 2S6",LikelyOpen,241,43.70567,-79.310554
Domino's Pizza,"871 O'Connor Dr, East York ON M4B 2S7",VeryLikelyOpen,146,43.70567,-79.310554
Venice Pizza,"2636 St Clair Ave E (O'connor dr.), O'Connor - Parkview ON M4B 3M1",LikelyOpen,248,43.70567,-79.310554
Pizzaiolo,"2640 St Clair Ave E, East York ON M4B 3M1",LikelyOpen,251,43.70567,-79.310554
Phat Papa Pizza,"19 Waterman Ave, Toronto ON M4B 1Y2",LikelyOpen,710,43.70567,-79.310554
Papa John's Pizza,"1400 O'Connor Dr (Bermondsey), East York ON M4B 2T8",LikelyOpen,896,43.70567,-79.310554
Double Double Pizza,"1117 O'Connor Dr, East York ON M4B 2T5",LikelyOpen,590,43.70567,-79.310554
Shou Ying Mark,"1161 O'Connor Dr, East York ON M4B 2T5",Unsure,742,43.70567,-79.310554
Napoli Centrale,"964 Bathurst St, Toronto ON M5R 3G5",LikelyOpen,945,43.667023,-79.401805
Pizza Gigi,"189 Harbord St (at Lippincott), Toronto ON M5S 1H5",VeryLikelyOpen,789,43.667023,-79.401805
Martino Pizza Inc,"178 Dupont St (at St George St), Toronto ON M5R 2E6",LikelyOpen,972,43.667023,-79.401805
Cora Pizza,"1 U002F2 Spadina Ave, Toronto ON M5S 2H7",LikelyOpen,411,43.667023,-79.401805
La Pizza & la Pasta - Eataly Toronto,"55 Bloor St W, Toronto ON M4W 1A6",LikelyOpen,492,43.667023,-79.401805
Piccolo Piano Pizzeria,"89 Harbord St, Toronto ON M5S 1G4",LikelyOpen,509,43.667023,-79.401805
Pizzaiolo,"416 Bloor St W, Toronto ON M5S 1X5",LikelyOpen,523,43.667023,-79.401805
Pi Co,"180 Bloor St W, Toronto ON M5S 2V6",LikelyOpen,583,43.667023,-79.401805
Menchella's Gourmet Pizza,"452 Bloor St W, Toronto ON",LikelyOpen,590,43.667023,-79.401805
Papa Ceo Fine Italian Foods & Pizza,"654 Spadina Ave, Toronto ON M5S 2H7",LikelyOpen,423,43.667023,-79.401805
Pizza Pizza,"558 Bloor St W, Toronto ON M6G 1K1",LikelyOpen,788,43.667023,-79.401805
Panago Pizza Inc,"787 Bathurst St (Bathurst bloor), Toronto ON M5S 0B7",LikelyOpen,773,43.667023,-79.401805
Parkside Deli,"146 Cumberland St (btwn Avenue Rd. & Bay St.), Toronto ON M5R 1A8",LikelyOpen,795,43.667023,-79.401805
Pizza Nova,"193 Harbord St (Lippincott), Toronto ON M5S 2R5",LikelyOpen,812,43.667023,-79.401805
Blondies,"265 Davenport Rd, Toronto ON M5R 1J9",LikelyOpen,838,43.667023,-79.401805
Pizzaville,"635 Markham St, Toronto ON M6G 2M1",VeryLikelyOpen,868,43.667023,-79.401805
Halal Pizza Time & Restaurant,"561 Markham St, Toronto ON M6G 2L6",Unsure,889,43.667023,-79.401805
Domino's Pizza,"936 Bathurst St, Toronto ON M5R 3G5",VeryLikelyOpen,924,43.667023,-79.401805
Wenona Craft Beer Lodge,"1069 Bloor St W (Dufferin Street), Toronto ON M6H 1M5",VeryLikelyOpen,125,43.6602021,-79.4342726
Village Pizza,"759 Dovercourt Rd (Bloor St West), Toronto ON M6H 2X1",Unsure,422,43.6602021,-79.4342726
Terrazza,"372 Harbord St (shaw), Toronto ON M6G 1H9",VeryLikelyOpen,979,43.6602021,-79.4342726
Brass Taps Pizza Pub,"934 College St (Dovercourt), Toronto ON M6H 1A4",LikelyOpen,970,43.6602021,-79.4342726
Pizza Hut,"922 Bloor St W, Toronto ON M6H 1L4",LikelyOpen,590,43.6602021,-79.4342726
Garvey Jerk,"1104 Bloor St W, Toronto ON M6H 1M8",Unsure,23,43.6602021,-79.4342726
Roma 1090,"1090 Bloor St W (Gladstone), Toronto ON M6H 1M6",LikelyOpen,26,43.6602021,-79.4342726
Plizza,"1115 Bloor St W (Dufferin St), Toronto ON M6H 1M7",LikelyOpen,41,43.6602021,-79.4342726
241 Pizza,"1055 Bloor St W (havelock), Toronto ON M6H 1M4",LikelyOpen,174,43.6602021,-79.4342726
Gino's Pizza,"1158 Bloor St W, Toronto ON M6H 1N1",LikelyOpen,205,43.6602021,-79.4342726
Pizza Pizza,"900 Dufferin St, Toronto ON M6H 4A9",LikelyOpen,395,43.6602021,-79.4342726
Mac’s Pizza,"759 Dovercourt Rd, Toronto ON M6H 2X1",LikelyOpen,428,43.6602021,-79.4342726
Ambassador Pizza,"946 Bloor St W (Ossington), Toronto ON",LikelyOpen,495,43.6602021,-79.4342726
Levant,"899 Bloor St W, Toronto ON M6H 1L2",LikelyOpen,654,43.6602021,-79.4342726
Conzo’s Pizza,"279 Bloor St W, Toronto ON M5S 0A9",VeryLikelyOpen,658,43.6602021,-79.4342726
Pizza Pizza,"1193 Bloor St W, Toronto ON M6H 1N4",LikelyOpen,439,43.6602021,-79.4342726
Chito's Pizza and Foods,"1308 Bloor St W (at Lansdowne), Toronto ON M6H 1N9",LikelyOpen,685,43.6602021,-79.4342726
Ali Baba's Mid-Eastern,"1283 Bloor St W (Lansdowne Ave.), Toronto ON M6H 1N7",LikelyOpen,687,43.6602021,-79.4342726
Trattoria Traverniti North,"989 Dovercourt Rd (Hallam), Toronto ON M6H 2X6",LikelyOpen,794,43.6602021,-79.4342726
Pidza,"858 Bloor St W, Toronto ON M6G 1M2",LikelyOpen,819,43.6602021,-79.4342726
Garfield Eats,"995 Bloor St W, Toronto ON M6H 1M1",LikelyOpen,819,43.6602021,-79.4342726
Pizza Pizza,"979 Bloor St W (at Dovercourt Rd.), Toronto ON M6H 1L7",LikelyOpen,431,43.6602021,-79.4342726
Levetto,"940 College St (Dovercourt), Toronto ON M6H 1A5",LikelyOpen,947,43.6602021,-79.4342726
La Festa Pizzeria,"821A Bloor St W (Crawford St.), Toronto ON M6G 1M1",LikelyOpen,980,43.6602021,-79.4342726
Mr Pide,"800 Danforth Ave, Toronto ON M4J 1L6",LikelyOpen,980,43.68698672516659,-79.33478198280334
Danforth Pizza House,"920 Danforth Ave (Jones), Toronto ON M4J 1L9",VeryLikelyOpen,807,43.68698672516659,-79.33478198280334
